"edge_id","source","target","length","car","car reverse","bike","bike reverse","foot","WKT"
0,65279971,65280002,165.035073,1,1,2,2,1,LINESTRING("-122.469 37.7522, -122.469 37.7522, -122.469 37.7521, -122.469 37.7521, -122.469 37.7519, -122.469 37.7517, -122.469 37.7515, -122.469 37.7512, -122.469 37.751, -122.469 37.7508")
1,65280018,65280040,195.584678,1,1,2,2,1,LINESTRING("-122.469 37.7508, -122.468 37.7506, -122.468 37.7503, -122.468 37.7499, -122.468 37.7496, -122.468 37.7495, -122.468 37.7494, -122.468 37.7493, -122.469 37.7492")
2,65280044,65280050,208.803557,1,1,2,2,1,LINESTRING("-122.468 37.7489, -122.468 37.7481, -122.468 37.7471")
3,65280094,65280097,79.0808183,1,1,2,2,1,LINESTRING("-122.468 37.7448, -122.468 37.7441")
4,65280097,65280099,81.6193491,1,1,2,2,1,LINESTRING("-122.468 37.7441, -122.468 37.7434")
5,259395661,65280321,9.17686056,1,1,2,2,1,LINESTRING("-122.449 37.7218, -122.449 37.7217")
6,65280321,65280323,153.517481,1,1,2,2,1,LINESTRING("-122.449 37.7217, -122.45 37.7205")
7,65280323,65280326,140.330106,1,1,2,2,1,LINESTRING("-122.45 37.7205, -122.451 37.7194")
8,65280326,65280330,115.852943,1,1,2,2,1,LINESTRING("-122.451 37.7194, -122.451 37.7187, -122.452 37.7186")
9,65280377,65280380,115.460526,1,1,2,2,1,LINESTRING("-122.426 37.7337, -122.428 37.7336")
10,65280380,65280384,76.5996675,1,1,2,2,1,LINESTRING("-122.428 37.7336, -122.429 37.7335")
11,65280384,65280387,76.3247323,1,1,2,2,1,LINESTRING("-122.429 37.7335, -122.429 37.7334")
12,65280387,65280389,75.8008269,1,1,2,2,1,LINESTRING("-122.429 37.7334, -122.43 37.7333")
13,65280389,65280393,76.229608,1,1,2,2,1,LINESTRING("-122.43 37.7333, -122.431 37.7333, -122.431 37.7332")
14,65280393,65280398,76.345921,1,1,2,2,1,LINESTRING("-122.431 37.7332, -122.432 37.733, -122.432 37.733")
15,65280398,351962612,18.3410877,1,1,2,2,1,LINESTRING("-122.432 37.733, -122.432 37.733, -122.432 37.733")
16,358897396,65280502,247.304502,1,1,2,2,1,LINESTRING("-122.433 37.7333, -122.433 37.7332, -122.433 37.7331, -122.432 37.7329, -122.432 37.7327, -122.432 37.7324, -122.432 37.7321, -122.432 37.7317")
17,65280762,65280764,64.5656761,1,1,2,2,1,LINESTRING("-122.458 37.7518, -122.458 37.7522, -122.458 37.7523")
