"edge_id","source","target","length","car","car reverse","bike","bike reverse","foot","WKT"
43,420509184,258970631,6.20066321,1,1,2,2,1,LINESTRING("-122.469 37.762, -122.469 37.762")
44,258970631,65280110,200.024865,1,1,2,2,1,LINESTRING("-122.469 37.762, -122.469 37.7602")
45,65280110,65280114,207.924991,1,1,2,2,1,LINESTRING("-122.469 37.7602, -122.469 37.7583")
46,65280114,65280116,207.794631,1,1,2,2,1,LINESTRING("-122.469 37.7583, -122.469 37.7564")
47,65280116,65280118,135.974459,1,1,2,2,1,LINESTRING("-122.469 37.7564, -122.469 37.7552")
48,65280134,65280136,26.9654686,1,1,2,2,1,LINESTRING("-122.409 37.775, -122.408 37.7748")
49,65280136,65280138,67.9684358,1,1,2,2,1,LINESTRING("-122.408 37.7748, -122.408 37.7744")
50,65280154,65280157,57.07404,1,1,2,2,1,LINESTRING("-122.482 37.7907, -122.481 37.7906")
51,65280157,65280162,70.3881379,1,1,2,2,1,LINESTRING("-122.481 37.7906, -122.481 37.7906, -122.48 37.7907")
52,65280169,65280184,420.118089,1,1,2,2,1,LINESTRING("-122.383 37.7094, -122.383 37.7094, -122.384 37.7094, -122.384 37.7094, -122.384 37.7095, -122.385 37.7096, -122.385 37.7098, -122.386 37.7111")
53,65280236,65280225,390.176497,1,1,2,2,1,LINESTRING("-122.387 37.7118, -122.387 37.7118, -122.387 37.7118, -122.387 37.7119, -122.388 37.7121, -122.388 37.7122, -122.388 37.7124, -122.388 37.7125, -122.388 37.7126, -122.388 37.7127, -122.388 37.7134, -122.388 37.7136, -122.388 37.7138, -122.388 37.714, -122.388 37.7142, -122.388 37.7144, -122.389 37.7146, -122.389 37.7147")
54,65280225,65280284,198.932791,1,1,2,2,1,LINESTRING("-122.389 37.7147, -122.389 37.7156, -122.39 37.7162")
55,65280284,65280286,106.192589,1,1,2,2,1,LINESTRING("-122.39 37.7162, -122.391 37.7169")
56,65280286,65279897,103.504637,1,1,2,2,1,LINESTRING("-122.391 37.7169, -122.391 37.7173, -122.392 37.7175")
57,65279897,65280292,101.192557,1,1,2,2,1,LINESTRING("-122.392 37.7175, -122.392 37.7179, -122.393 37.718")
58,65280292,65280295,100.832728,1,1,2,2,1,LINESTRING("-122.393 37.718, -122.394 37.7185")
59,65280295,65280297,204.20854,1,1,2,2,1,LINESTRING("-122.394 37.7185, -122.395 37.7196")
60,65280297,258964136,121.3816,1,1,2,2,1,LINESTRING("-122.395 37.7196, -122.397 37.7202")
61,258964136,65280300,13.0168722,1,1,2,2,1,LINESTRING("-122.397 37.7202, -122.397 37.7202")
62,65280300,65280302,67.4994642,1,1,2,2,1,LINESTRING("-122.397 37.7202, -122.397 37.7206")
63,65280302,65280310,99.5357099,1,1,2,2,1,LINESTRING("-122.397 37.7206, -122.398 37.7211")
64,259395661,65280321,9.17686056,1,1,2,2,1,LINESTRING("-122.449 37.7218, -122.449 37.7217")
65,65280321,65280323,153.517481,1,1,2,2,1,LINESTRING("-122.449 37.7217, -122.45 37.7205")
66,65280323,65280326,140.330106,1,1,2,2,1,LINESTRING("-122.45 37.7205, -122.451 37.7194")
67,65280326,65280330,115.852943,1,1,2,2,1,LINESTRING("-122.451 37.7194, -122.451 37.7187, -122.452 37.7186")
68,65280347,369137165,518.824797,1,1,2,2,1,LINESTRING("-122.456 37.7966, -122.457 37.7959, -122.457 37.7956, -122.457 37.7953, -122.457 37.7951, -122.457 37.7947, -122.458 37.7941, -122.458 37.7939, -122.458 37.7938, -122.457 37.7938, -122.457 37.7937, -122.457 37.7933, -122.457 37.7931, -122.457 37.7928, -122.456 37.7925")
69,65280377,65280380,115.460526,1,1,2,2,1,LINESTRING("-122.426 37.7337, -122.428 37.7336")
70,65280380,65280384,76.5996675,1,1,2,2,1,LINESTRING("-122.428 37.7336, -122.429 37.7335")
71,65280384,65280387,76.3247323,1,1,2,2,1,LINESTRING("-122.429 37.7335, -122.429 37.7334")
72,65280387,65280389,75.8008269,1,1,2,2,1,LINESTRING("-122.429 37.7334, -122.43 37.7333")
73,65280389,65280393,76.229608,1,1,2,2,1,LINESTRING("-122.43 37.7333, -122.431 37.7333, -122.431 37.7332")
74,65280393,65280398,76.345921,1,1,2,2,1,LINESTRING("-122.431 37.7332, -122.432 37.733, -122.432 37.733")
75,65280398,351962612,18.3410877,1,1,2,2,1,LINESTRING("-122.432 37.733, -122.432 37.733, -122.432 37.733")
76,358897396,65280502,247.304502,1,1,2,2,1,LINESTRING("-122.433 37.7333, -122.433 37.7332, -122.433 37.7331, -122.432 37.7329, -122.432 37.7327, -122.432 37.7324, -122.432 37.7321, -122.432 37.7317")
77,65280629,65280632,20.9901493,1,1,2,2,1,LINESTRING("-122.456 37.7082, -122.456 37.7084")
78,65280632,65280635,201.601046,1,1,2,2,1,LINESTRING("-122.456 37.7084, -122.458 37.7095")
79,65280672,65280690,211.475467,1,1,2,2,1,LINESTRING("-122.372 37.7331, -122.373 37.7315")
80,65280690,65280694,85.3811991,1,1,2,2,1,LINESTRING("-122.373 37.7315, -122.374 37.7309")
81,65280709,65280715,85.400989,1,1,2,2,1,LINESTRING("-122.378 37.7266, -122.378 37.7259")
82,65280715,65280718,85.4012528,1,1,2,2,1,LINESTRING("-122.378 37.7259, -122.379 37.7253")
83,65280718,65280720,85.361299,1,1,2,2,1,LINESTRING("-122.379 37.7253, -122.38 37.7247")
84,65280738,65280741,84.960674,1,1,2,2,1,LINESTRING("-122.386 37.7172, -122.386 37.7178")
85,65280741,65280743,82.8057321,1,1,2,2,1,LINESTRING("-122.386 37.7178, -122.385 37.7184")
86,65280743,65280748,169.336699,1,1,2,2,1,LINESTRING("-122.385 37.7184, -122.384 37.7195, -122.384 37.7197")
87,65280762,65280764,64.5656761,1,1,2,2,1,LINESTRING("-122.458 37.7518, -122.458 37.7522, -122.458 37.7523")
88,65280764,344386151,53.5828137,1,1,2,2,1,LINESTRING("-122.458 37.7523, -122.458 37.7523, -122.459 37.7524, -122.459 37.7524, -122.459 37.7523")
89,344386151,65280769,44.2645924,1,1,2,2,1,LINESTRING("-122.459 37.7523, -122.459 37.7523, -122.459 37.7519")
90,65280769,65280771,22.6394313,1,1,2,2,1,LINESTRING("-122.459 37.7519, -122.459 37.7517")
91,65280776,65280780,54.9481043,0,0,5,5,1,LINESTRING("-122.442 37.7537, -122.442 37.7534")
92,65280793,65280795,57.4880852,0,0,5,5,1,LINESTRING("-122.443 37.754, -122.442 37.7537")
93,65280798,65280835,367.544917,1,1,2,2,1,LINESTRING("-122.45 37.7511, -122.45 37.7512, -122.45 37.7513, -122.45 37.7514, -122.449 37.7519, -122.449 37.7524, -122.449 37.7526, -122.449 37.7528, -122.449 37.753, -122.449 37.7531, -122.449 37.7533, -122.449 37.7535, -122.449 37.7538, -122.45 37.7541")
94,65280848,258958632,12.5659338,1,1,2,2,1,LINESTRING("-122.453 37.7446, -122.453 37.7445")
95,258958632,325147813,17.0548297,1,1,2,2,1,LINESTRING("-122.453 37.7445, -122.453 37.7444")
96,325147813,65280850,78.4082805,1,1,2,2,1,LINESTRING("-122.453 37.7444, -122.453 37.7439")
97,65280850,65280873,113.591009,1,1,2,2,1,LINESTRING("-122.453 37.7439, -122.452 37.7437, -122.452 37.7436, -122.452 37.7435, -122.452 37.7435, -122.452 37.7435, -122.452 37.7435, -122.452 37.7435, -122.452 37.7436")
98,65280896,65280905,33.6918672,1,1,2,2,1,LINESTRING("-122.43 37.7644, -122.43 37.7641")
99,65280915,65280917,135.486817,1,1,2,2,1,LINESTRING("-122.442 37.7122, -122.442 37.7115, -122.442 37.7111")
100,65280917,65280920,148.800247,1,1,2,2,1,LINESTRING("-122.442 37.7111, -122.442 37.711, -122.441 37.7098")
101,65280938,65280945,136.547227,1,1,2,2,1,LINESTRING("-122.441 37.7125, -122.441 37.7118, -122.441 37.7113")
102,65280945,65280947,148.049138,1,1,2,2,1,LINESTRING("-122.441 37.7113, -122.44 37.7107, -122.44 37.7101")
103,65280947,65280949,44.9088113,1,1,2,2,1,LINESTRING("-122.44 37.7101, -122.44 37.7097")
104,65280956,65280960,37.6738492,1,1,2,2,1,LINESTRING("-122.474 37.7183, -122.474 37.7181, -122.474 37.7181")
105,65280975,65280956,47.0426705,1,1,2,2,1,LINESTRING("-122.475 37.7184, -122.474 37.7185, -122.474 37.7183")
106,65280956,65280999,196.230907,1,1,2,2,1,LINESTRING("-122.474 37.7183, -122.473 37.7174, -122.473 37.7172, -122.473 37.7171, -122.474 37.7171, -122.474 37.7171")
107,65280999,65281001,45.1628676,1,1,2,2,1,LINESTRING("-122.474 37.7171, -122.474 37.717")
108,65284015,314137292,677.508405,6,0,0,0,0,LINESTRING("-122.416 37.7696, -122.416 37.7697, -122.417 37.7697, -122.417 37.7698, -122.418 37.7699, -122.419 37.77, -122.419 37.77, -122.419 37.77, -122.42 37.7701, -122.42 37.7701, -122.421 37.7701, -122.421 37.7701, -122.421 37.7701, -122.421 37.7702, -122.422 37.7703, -122.422 37.7704, -122.422 37.7706, -122.422 37.7707, -122.423 37.7709, -122.423 37.771, -122.423 37.7712")
109,259408082,65371839,335.334413,6,0,0,0,0,LINESTRING("-122.407 37.7363, -122.407 37.7366, -122.407 37.737, -122.408 37.7376, -122.408 37.7383, -122.408 37.7392")
110,65281338,65281340,73.4659366,1,1,2,2,1,LINESTRING("-122.467 37.7996, -122.466 37.7994")
111,65344708,266910523,35.6170309,4,0,2,0,1,LINESTRING("-122.405 37.749, -122.405 37.749, -122.405 37.7492")
112,266910523,265666749,22.5965737,4,0,2,0,1,LINESTRING("-122.405 37.7492, -122.405 37.7493, -122.405 37.7493")
113,265666749,65281359,39.8124277,4,0,2,0,1,LINESTRING("-122.405 37.7493, -122.405 37.7496")
114,370812864,370812732,12.1104848,1,1,2,2,1,LINESTRING("-122.485 37.7092, -122.485 37.7092")
115,370812732,65281397,133.253607,1,1,2,2,1,LINESTRING("-122.485 37.7092, -122.485 37.7092, -122.485 37.7092, -122.484 37.7084")
116,65281401,318304450,165.624496,1,1,2,2,1,LINESTRING("-122.474 37.7198, -122.474 37.7196, -122.474 37.719, -122.473 37.7186")
117,318304450,65281413,26.2320504,1,1,2,2,1,LINESTRING("-122.473 37.7186, -122.473 37.7184")
118,65281511,65281514,23.9989223,1,1,2,2,1,LINESTRING("-122.433 37.7129, -122.433 37.7127")
119,65281523,65281526,125.214656,0,0,5,5,1,LINESTRING("-122.421 37.7122, -122.421 37.7133")
120,302912544,65281547,137.385404,4,0,2,0,1,LINESTRING("-122.494 37.7338, -122.494 37.7338, -122.494 37.7337, -122.495 37.7336, -122.495 37.7335, -122.494 37.7334, -122.494 37.7333, -122.494 37.7332, -122.494 37.7331, -122.494 37.733, -122.494 37.733, -122.494 37.7331, -122.494 37.7331, -122.494 37.7332")
121,65281560,65281563,85.9008655,1,1,2,2,1,LINESTRING("-122.361 37.7277, -122.361 37.727")
122,65281631,65281615,160.977367,6,0,0,0,0,LINESTRING("-122.403 37.75, -122.403 37.7502, -122.403 37.7505, -122.403 37.7508, -122.403 37.7514")
